web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776285103-453,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Pugliese,España,Habitación Doble con vistas laterales al mar,3 noches ·,En pareja,Fantástico,Everything,The pool was always full and small,"9,0",Fecha del comentario: 20 de septiembre de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-454,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Znw,Reino Unido,Habitación Doble con vistas laterales al mar,4 noches ·,En pareja,Overall fantastic place to spend your holiday.,"Great location, overall great experience with pool upstairs and downstairs. Great food, friendly and helpful staff.  Beautiful views and upstairs bar.","Couple downsides, lack of ironing board, extra pay per day for safe usage, no kettle and coffee in the room.","8,0",Fecha del comentario: 19 de agosto de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-455,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Patrick,Bélgica,Habitación Doble con vistas a la piscina,3 noches ·,En pareja,Great location close to the beach of Palma.,Very helpful staff who solved problems. Great location. Lovely rooftop bar,The quality of the breakfast buffet could be improved. The cooked vegetables had very little taste.,"9,0",Fecha del comentario: 21 de junio de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-456,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Ivy,Hong Kong,Habitación Doble con vistas laterales al mar,3 noches ·,En grupo,Nice hotel for vocation,Good location,No,"8,0",Fecha del comentario: 13 de junio de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-457,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,William,Irlanda,Habitación Doble con vistas al mar,4 noches ·,En pareja,Muy bien,Quiet resort with hotel right on the beach. Hotel had a  lovely roof top pool and bar area.,"Rooms were a bit small and decor, furniture basic","8,0",Fecha del comentario: 29 de mayo de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-458,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Janina,Alemania,Habitación Individual Estándar,2 noches ·,Persona que viaja sola,Fantástico,"The rooftop terrace and the views were amazing. The location was great, right by the beach. Staff was also always super nice!",Some amenities such as towels should be updated and WiFi wasn't the best,"9,0",Fecha del comentario: 21 de mayo de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-459,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Lenka,República Checa,Habitación Individual Estándar,1 noche ·,Persona que viaja sola,"satisfying, enjoyed the food","food, room was clean","bathroom was tiny and room was noisy, stayed only for one night","9,0",Fecha del comentario: 15 de mayo de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-460,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Laurence,Reino Unido,Habitación Doble con vistas al mar,4 noches ·,En pareja,Good price in great location,location. breakfast,the pool was small for the size of the hotel. th room was small,"8,0",Fecha del comentario: 15 de mayo de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-461,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Anaïs,Francia,Habitación Doble con vistas laterales al mar,1 noche ·,En pareja,Ok for one night stand,"-7 minutes by taxi from airport 
-24h reception
-near beach and lots of restaurants
-calm","Staff could be more smiley 
Bathroom are transparent no intimacy","9,0",Fecha del comentario: 13 de mayo de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-462,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Emma,Reino Unido,Habitación Doble con vistas al mar,4 noches ·,En pareja,"Hotel as a whole is great, in a good location. Rooftop pools are much smaller than appear in picture",Location is great. Good selection for breakfast - large queue’s for coffee machines though as it was so busy every day,"The sky bar needs extended opening hours. You don’t get to enjoy the early evening as it closes at 7pm. We booked the sauna/steamroom for 10am and no assistance was given. No music in there. No towels, shower gel etc. It wasn’t relaxing at all, quite awkward.","8,0",Fecha del comentario: 14 de abril de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-463,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Polona,Eslovenia,Habitación Individual Estándar,3 noches ·,En familia,OK,Bar,Breakfast,"8,0",Fecha del comentario: 11 de abril de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-464,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Gary,Estados Unidos,Habitación Doble con vistas al mar,1 noche ·,En pareja,It was a good stay.,"The view from the room was not the same as in the picture.  Spa closes at 7 pm and their jacuzzi was cold.  They serve excellent breakfast but we were not able to enjoy it fully due to our flight time.  We had a croissant and coffee and had to leave.  I am not sure whether you can park near the hotel.  We returned our rental car and went to the hotel by Uber, and glad we did that.",,"8,0",Fecha del comentario: 30 de marzo de 2025,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-465,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,David,Reino Unido,Habitación Doble con vistas a la piscina,2 noches ·,En grupo,Excellent accomadation right on the front with a beach view. Breakfast very good lots on offer to su,Very clean and friendly hotel. Enjoyed my stay and will return.,Nothing co.es to mind.,"9,0",Fecha del comentario: 26 de octubre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-466,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Dave,Canadá,Habitación Doble con vistas laterales al mar,1 noche ·,En pareja,Great place.,Good beach location.  15 min cab ride to town. Breakfast was great. Lots of stores and restaurants within walking distance.,Rooms are nice but a little banged up.,"8,0",Fecha del comentario: 25 de octubre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-467,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Emma,Reino Unido,Habitación Doble con vistas al mar,4 noches ·,En familia,Fantástico,"I am unable to provide a review for Hotel Las Arenas as upon arrival at the check-in desk, we were informed there was a problem. They had overbooked & there was no room available! We were taken around the corner to their sister hotel, Nautic.....
Check in straight forward, we were upgraded to half board courtesy of the original hotel.
The room was basic, comfortable bed, very clean  but there was a horrible smell of cigarette smoke, we were unable to swap rooms as it was fully booked! (it did subside after a day or 2)
All the staff throughout the hotel were excellent. 
Breakfast food & dinner were excellent, very good choice.
Luggage storage for later flights & facilities to have a shower before leaving with clean towel provided","Very disappointed that this hotel was overbooked & we had to be transferred to the sister hotel, as our original hotel was definitely more modern & the view from our room would have been significantly better. Although I understand mistakes happen!!","9,0",Fecha del comentario: 19 de octubre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-468,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Allison,Reino Unido,Habitación Doble con vistas al mar,7 noches ·,En familia,"Great hotel, just a few disappointments","Location
The room/ sea veiw amazing 
Roof terrace amazing
Bar area 
Entertainment
Reception staff ( Ava)
Luggage storage and shower area.","Some of the staffs attitudes getting rushed on our evening meal. Taking the food signs down before we could see what the food was. A good job we didn't have any food allergies. Staff were very much under pressure in the restaurant. Said they were short staffed. 

Hired 2 towels, which was €30 euros 
Refunded on return, which was fine.
We asked for fresh towels 2 days later, and the charge was €10 each non refundable to change. It's totally ridiculous 🙄","8,0",Fecha del comentario: 10 de octubre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-469,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Matea,Croacia,Habitación Doble con vistas al mar,1 noche ·,En familia,Muy bien,"Location, food, rooftop",,"8,0",Fecha del comentario: 30 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-470,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Ashling,Irlanda,Habitación Individual Estándar,7 noches ·,En grupo,Fantástico,There was a lot of selection for a person who is not a Coeliac but there was hardly any gluten free options theres was no gf bread  intolerant to dairy and there was no almond milk. I did communicate this when I was making my reservation through booking.com. A bit disappointing.,"More gf options, hotel was a bit noisy at times, cleaners starting too early.","9,0",Fecha del comentario: 14 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-471,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Damion,Reino Unido,Habitación Individual Estándar,1 noche ·,Persona que viaja sola,Excepcional,Great hotel. Only stayed a night but very much enjoyed it. Nice room with amazing balcony view. The staff let me check in a few hours early. Great location right next to beach. Nothing to fault. A great choice of stay,,10,Fecha del comentario: 9 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
